datetime,market_price_usd,total_supply,market_cap_usd,realised_cap_usd,nupl,coin_days_destroyed,active_addresses,fear_greed_value,fear_greed_category,lightning_nodes,lightning_capacity_usd
2012-11-14,10.93,10398289,113653309.1372343,71694498.09807657,0.3691824845019975,3036211.2416465296,37767.0,0.0,0,0.0,0.0
2012-11-15,11.04,10405089,114872193.0260506,71851126.26664297,0.37451245271909583,2875113.066620104,46302.0,0.0,0,0.0,0.0
2012-11-16,11.44,10412339,119117169.00525534,72210441.47084518,0.3937864535073083,6348119.502964736,48299.0,0.0,0,0.0,0.0
2012-11-17,11.64,10419339,121281116.98321772,72379655.51695476,0.4032075452688129,3419392.1254491247,52914.0,0.0,0,0.0,0.0
2012-11-18,11.68,10426639,121783154.58109817,72517890.81763548,0.4045326624435224,2023718.364250842,42937.0,0.0,0,0.0,0.0
2012-11-19,11.67,10433939,121764079.16995806,72719180.10488288,0.4027862683264611,3724253.5355494674,42226.0,0.0,0,0.0,0.0
2012-11-20,11.68,10441289,121954266.55189818,72841650.03074108,0.40271339338715967,2359018.023420354,43969.0,0.0,0,0.0,0.0
2012-11-21,11.69,10448889,122147523.4513433,72998554.48163441,0.4023738474672151,2881455.8818128686,44126.0,0.0,0,0.0,0.0
2012-11-22,12.03,10456089,125786762.0264623,73262221.99015021,0.41756810645354137,2388790.5649381145,41378.0,0.0,0,0.0,0.0
2012-11-23,12.25,10464239,128186939.31414491,73478596.52256364,0.42678562328029956,3542822.929882597,35211.0,0.0,0,0.0,0.0
2012-11-24,12.34,10471789,129221887.90293598,73697940.12139341,0.4296791254377041,1640048.2823105082,37102.0,0.0,0,0.0,0.0
2012-11-25,12.46,10479089,130569460.69615743,73935441.39630336,0.43374629103848916,3819229.147797045,36276.0,0.0,0,0.0,0.0
2012-11-26,12.34,10486939,129408838.90293598,74129682.59084445,0.4271667745474021,5200178.71475076,41339.0,0.0,0,0.0,0.0
2012-11-27,12.07,10494339,126666683.1181878,74267934.29936221,0.41367427905200876,3580951.6069007674,38564.0,0.0,0,0.0,0.0
2012-11-28,12.25,10501464,128642945.55801992,74461296.69888504,0.4211785467450925,3130105.914706196,43852.0,0.0,0,0.0,0.0
2012-11-29,12.39,10505614,130164569.14391658,74610314.87835194,0.42680012411166224,2265955.608668168,41960.0,0.0,0,0.0,0.0
2012-11-30,12.51,10508739,131464336.680823,74799967.48719233,0.43102464610766505,4707720.575290839,37110.0,0.0,0,0.0,0.0
2012-12-01,12.53,10512914,131726824.22340822,74913841.93620163,0.43129394959717526,2520171.81926344,34733.0,0.0,0,0.0,0.0
2012-12-02,12.51,10516489,131561289.17456798,74986036.02692345,0.4300296348766781,1566386.367213769,27800.0,0.0,0,0.0,0.0
2012-12-03,12.52,10520164,131712465.0614681,75153028.08496577,0.42941597782796753,3530462.647830157,30146.0,0.0,0,0.0,0.0
2012-12-04,12.98,10522964,136588084.92135355,75815688.97850479,0.44493189854620974,21518914.68574705,42417.0,0.0,0,0.0,0.0
2012-12-05,13.25,10526014,139469697.92865676,76123341.94115606,0.4541944015674602,4265839.850982562,44489.0,0.0,0,0.0,0.0
2012-12-06,13.37,10529439,140778611.96453315,76337307.75915004,0.45774925115484183,2099830.748234895,41024.0,0.0,0,0.0,0.0
2012-12-07,13.32,10532664,140295096.95433757,76641464.78688428,0.453712450037872,9471209.063752314,40896.0,0.0,0,0.0,0.0
2012-12-08,13.43,10536114,141500023.58392388,76764275.67697991,0.4574963753878747,1385048.2402076486,38318.0,0.0,0,0.0,0.0
2012-12-09,13.22,10539264,139329082.4474664,76920403.19419925,0.44792284680980476,3750054.8408718016,38899.0,0.0,0,0.0,0.0
2012-12-10,13.36,10542839,140852341.52507803,77098150.98413582,0.4526313858232247,4987028.950530972,35939.0,0.0,0,0.0,0.0
2012-12-11,13.47,10546439,142060545.89766935,77304997.15991521,0.4558306342452012,3736714.8637904376,37046.0,0.0,0,0.0,0.0
2012-12-12,13.57,10549689,143159292.39097053,77558602.37965152,0.4582356402835687,5732509.347905186,42722.0,0.0,0,0.0,0.0
2012-12-13,13.62,10552964,143731382.3876211,77917347.01711498,0.45789607166663115,9402542.094724445,47192.0,0.0,0,0.0,0.0
2012-12-14,13.57,10555614,143239694.62740052,78042983.43367057,0.45515812752408913,3481704.7418250106,41676.0,0.0,0,0.0,0.0
2012-12-15,13.51,10558514,142645536.7179698,78106676.56347074,0.452442197908382,1761972.9043835832,34599.0,0.0,0,0.0,0.0
2012-12-16,13.35,10561289,140993220.5656579,78176822.23962046,0.4455277925706011,2708087.8185155005,35748.0,0.0,0,0.0,0.0
2012-12-17,13.18,10564639,139241954.27096593,78220441.72852238,0.43824085105625005,2010927.021729381,40997.0,0.0,0,0.0,0.0
2012-12-18,13.2,10567764,139494497.06955615,78330252.38004433,0.43847066353458725,3644204.175891096,48142.0,0.0,0,0.0,0.0
2012-12-19,13.34,10571314,141021341.15968782,78521580.80161864,0.4431936318581495,3954130.2806886095,43761.0,0.0,0,0.0,0.0
2012-12-20,13.45,10573964,142219828.2884841,78711857.2026048,0.4465479381472555,5796333.050671434,39543.0,0.0,0,0.0,0.0
2012-12-21,13.45,10577114,142262195.7750341,78834244.04026034,0.4458524725365223,3713540.811727184,46127.0,0.0,0,0.0,0.0
2012-12-22,13.36,10580939,141361357.41151804,78895831.42159939,0.4418854426254186,1624784.6679987512,55142.0,0.0,0,0.0,0.0
2012-12-23,13.21,10583989,139814506.91601127,78933831.2863932,0.43543890381983064,1605482.160808654,39931.0,0.0,0,0.0,0.0
2012-12-24,13.34,10587289,141234447.5996578,78998557.66206665,0.4406565890639129,1955560.2258549675,40026.0,0.0,0,0.0,0.0
2012-12-25,13.29,10590389,140746282.1034072,79047531.329043,0.43836860094843383,1296763.6095484344,30289.0,0.0,0,0.0,0.0
2012-12-26,13.3,10594239,140903390.99600735,79139971.08796838,0.43833877574876184,1538634.6560043546,38113.0,0.0,0,0.0,0.0
2012-12-27,13.32,10598139,141167223.79449758,79211513.44740763,0.43888169421877415,1504815.0402377911,36571.0,0.0,0,0.0,0.0
2012-12-28,13.38,10602364,141859642.6698983,79328031.62236823,0.4407991580314256,2377482.358002671,42409.0,0.0,0,0.0,0.0
2012-12-29,13.47,10605964,142862347.48602936,79380043.90974803,0.4443599359340593,2207209.4230632046,39998.0,0.0,0,0.0,0.0
2012-12-30,13.41,10610114,142281641.02371866,79483713.01199362,0.4413635347462466,2317945.268891743,45781.0,0.0,0,0.0,0.0
2012-12-31,13.44,10614064,142653032.451039,79770778.5957073,0.44080558804043635,12123754.225494098,34738.0,0.0,0,0.0,0.0
2013-01-01,13.31,10618114,141327109.45891246,79814318.66842097,0.43525117739972524,2156907.551877207,37847.0,0.0,0,0.0,0.0
2013-01-02,13.29,10621939,141165581.3974122,79866776.43044871,0.43423336170304755,2427419.59844255,43105.0,0.0,0,0.0,0.0
2013-01-03,13.32,10625989,141538185.56139758,79970390.33796388,0.43499070571825527,2696424.8529769457,51270.0,0.0,0,0.0,0.0
2013-01-04,13.38,10629814,142226923.4089883,80120677.83881491,0.43667010493913605,4995977.012963426,47342.0,0.0,0,0.0,0.0
2013-01-05,13.38,10633339,142274087.8755383,80206409.8763848,0.4362542675617112,2060650.4164828055,53418.0,0.0,0,0.0,0.0
2013-01-06,13.42,10636964,142748068.96486875,80290094.90275244,0.43753988768483887,1365568.3876447931,42213.0,0.0,0,0.0,0.0
2013-01-07,13.44,10641164,143017256.242719,80404811.01815616,0.4377964370837973,2068680.1594016296,54061.0,0.0,0,0.0,0.0
2013-01-08,13.66,10644489,145403732.0068416,80658032.89509751,0.44528223738230904,5777266.831003421,56023.0,0.0,0,0.0,0.0
2013-01-09,13.69,10647739,145767559.19009194,80783597.31049186,0.445805378375418,4205394.081299883,56162.0,0.0,0,0.0,0.0
2013-01-10,14.02,10651414,149332836.82806584,81084868.578346,0.4570191640322018,4748584.765105369,61189.0,0.0,0,0.0,0.0
2013-01-11,14.1,10654339,150226192.49146682,81294768.98634651,0.45885089918015304,3271946.5496029407,61057.0,0.0,0,0.0,0.0
2013-01-12,14.15,10657389,150802066.98611742,81406373.01220348,0.4601773394810456,1749998.4635426805,50737.0,0.0,0,0.0,0.0
2013-01-13,14.09,10660714,150209472.8284467,81545979.4217059,0.4571182636740956,4241479.785393804,55504.0,0.0,0,0.0,0.0
2013-01-14,14.19,10664639,151331240.03926787,81712814.92873892,0.46004000953447655,2582143.273702567,44314.0,0.0,0,0.0,0.0
2013-01-15,14.19,10667664,151374164.77507785,81906003.94028623,0.45891688940455716,3897819.4868106334,57628.0,0.0,0,0.0,0.0
2013-01-16,14.49,10670939,154621918.95555642,82206091.92352837,0.4683412773634171,3794022.667403937,58425.0,0.0,0,0.0,0.0
2013-01-17,15.14,10673714,161600043.3590791,82833907.24226412,0.48741407786503355,5259648.884801651,58919.0,0.0,0,0.0,0.0
2013-01-18,15.64,10676739,166984211.77812502,83204896.889539,0.5017199769754588,4230398.490364313,57056.0,0.0,0,0.0,0.0
2013-01-19,15.45,10680589,165015113.68480778,83393540.58356574,0.4946308933686271,2524176.7290930613,49358.0,0.0,0,0.0,0.0
2013-01-20,15.67,10683839,167415770.93545538,83575888.13025326,0.5007884402809657,2599474.751875981,46089.0,0.0,0,0.0,0.0
2013-01-21,16.35,10687139,174734737.02184343,84196930.64688423,0.518144290700716,6387632.062060946,45939.0,0.0,0,0.0,0.0
2013-01-22,17.13,10690739,183132374.08464766,85316726.54219571,0.5341253725965431,12556566.615856152,53488.0,0.0,0,0.0,0.0
2013-01-23,17.2,10693889,183934905.83300346,85791838.54936135,0.5335749994769742,3830924.7847127263,47351.0,0.0,0,0.0,0.0
2013-01-24,17.77,10697789,190099726.03453523,86192962.23044711,0.5465908129989177,9364168.898009492,60700.0,0.0,0,0.0,0.0
2013-01-25,16.69,10701214,178603276.18049747,86637518.980693,0.5149164067229279,5749407.616571154,49558.0,0.0,0,0.0,0.0
2013-01-26,17.13,10705114,183378617.68047762,87033001.23256943,0.5253917695888766,5259592.859224863,54651.0,0.0,0,0.0,0.0
2013-01-27,17.57,10708889,188155194.91947287,87814524.03137147,0.533286741995327,12420423.022920502,49580.0,0.0,0,0.0,0.0
2013-01-28,18.29,10712564,195932811.33534136,88540796.24126448,0.5481063348306382,5425216.377189135,54296.0,0.0,0,0.0,0.0
2013-01-29,19.14,10716514,205114094.4397664,89900716.7364169,0.5617038556908284,14039350.678152528,55617.0,0.0,0,0.0,0.0
2013-01-30,19.43,10720339,208296203.41202486,91084507.87631865,0.5627164279314926,16257159.430130776,44536.0,0.0,0,0.0,0.0
2013-01-31,20.53,10725164,220187634.4425979,92399642.85104653,0.5803595279773316,9789026.671336506,47849.0,0.0,0,0.0,0.0
2013-02-01,20.7,10728839,222086984.9469949,94199706.3043299,0.5758431934819936,29777649.554975636,64411.0,0.0,0,0.0,0.0
2013-02-02,19.48,10732664,209072311.28797045,94381237.60317951,0.5485713195508639,10868917.85699413,56581.0,0.0,0,0.0,0.0
2013-02-03,20.22,10737314,217108506.24701917,94975753.56549078,0.562542457652809,3623093.248407402,57506.0,0.0,0,0.0,0.0
2013-02-04,20.41,10741414,219232277.04792148,95393390.79204528,0.5648752452122118,8781890.183706338,57373.0,0.0,0,0.0,0.0
2013-02-05,20.53,10745589,220606959.5591529,95979649.14703839,0.5649291874615466,7430355.848962244,59940.0,0.0,0,0.0,0.0
2013-02-06,21.04,10749239,226164006.34956887,96648339.66865112,0.5726625945984205,4024029.203994541,53660.0,0.0,0,0.0,0.0
2013-02-07,21.55,10753089,231729086.13845494,97419204.11510395,0.5795987213409313,5316734.628305436,58309.0,0.0,0,0.0,0.0
2013-02-08,22.4,10756864,240953772.50586498,98521107.7688189,0.5911202935558071,8406212.374756573,60205.0,0.0,0,0.0,0.0
2013-02-09,23.19,10760439,249534599.97103932,99476767.66518432,0.601350803949715,10770068.27839226,56352.0,0.0,0,0.0,0.0
2013-02-10,23.41,10764464,251996121.95149693,99998688.57390308,0.6031737004542063,3013179.868545939,57585.0,0.0,0,0.0,0.0
2013-02-11,24.04,10768439,258873293.7899444,100805553.01715195,0.6105988704306137,5401324.234843046,52291.0,0.0,0,0.0,0.0
2013-02-12,25.06,10771914,269944185.8906964,101674896.18084705,0.6233484494382983,5287203.3636023365,51859.0,0.0,0,0.0,0.0
2013-02-13,25.47,10776189,274469555.12322134,102746007.30578241,0.625656086848484,7419024.688499334,53166.0,0.0,0,0.0,0.0
2013-02-14,25.41,10779964,273918906.4830606,104461863.27174714,0.6186394556952308,7161560.950392769,51477.0,0.0,0,0.0,0.0
2013-02-15,26.95,10784439,290640653.5131438,106135409.96801992,0.6348225594558123,22481656.83967998,50145.0,0.0,0,0.0,0.0
2013-02-16,27.07,10789164,292062692.0431652,107167523.63122624,0.6330667128981079,5971819.600374008,47113.0,0.0,0,0.0,0.0
2013-02-17,26.38,10793864,284742154.18933207,108020186.49596955,0.6206385850963807,5814938.630959353,45578.0,0.0,0,0.0,0.0
2013-02-18,26.73,10797889,288627595.11612123,108785724.67323261,0.6230931258341195,6713771.126089092,47237.0,0.0,0,0.0,0.0
2013-02-19,28.18,10801864,304396550.78292334,110466372.76035567,0.6370971600163322,6417625.367331129,49402.0,0.0,0,0.0,0.0
2013-02-20,29.47,10806689,318473149.1136286,111737783.64048831,0.6491453551061499,9539552.6293017,50783.0,0.0,0,0.0,0.0
2013-02-21,29.68,10811089,320873145.9321511,112631199.36325397,0.6489852741149303,3764995.933347417,50637.0,0.0,0,0.0,0.0
2013-02-22,30.44,10815339,329218944.1972601,113914987.74595535,0.653984104639798,5417571.154456578,54319.0,0.0,0,0.0,0.0
2013-02-23,28.97,10819439,313439171.65816766,114628085.94963644,0.6342892136192593,5012113.334343233,51377.0,0.0,0,0.0,0.0
2013-02-24,29.75,10823339,321994359.7048519,115462507.20753226,0.6414145039268139,5712514.323464096,52050.0,0.0,0,0.0,0.0
2013-02-25,30.04,10828439,325286332.20817536,118495795.40140685,0.6357184926983885,32552834.20979023,56630.0,0.0,0,0.0,0.0
2013-02-26,30.95,10832589,335268654.91389114,119771327.65165384,0.6427601390818496,7256955.174090892,58809.0,0.0,0,0.0,0.0
2013-02-27,31.08,10837414,336826852.5593477,120359419.71687414,0.6426667921445864,2445860.85919271,55052.0,0.0,0,0.0,0.0
2013-02-28,32.67,10841614,354195556.1044465,123436399.8323495,0.6515021216247272,22512420.11369127,59805.0,0.0,0,0.0,0.0
2013-03-01,34.19,10845414,370804732.5252544,125154907.66779628,0.6624775880947734,6291213.342508205,63073.0,0.0,0,0.0,0.0
2013-03-02,33.86,10849039,367348488.1193706,126007845.87696576,0.6569800885201431,3971673.708128388,49230.0,0.0,0,0.0,0.0
2013-03-03,34.01,10853064,369112734.3415473,126718864.17050561,0.6566933286748916,3824180.74838166,46060.0,0.0,0,0.0,0.0
2013-03-04,35.29,10857539,383162579.9658975,128335727.31568742,0.6650619501332576,4367522.509628502,53538.0,0.0,0,0.0,0.0
2013-03-05,39.28,10861014,426620661.8158247,132401676.85778151,0.6896501067382894,11788989.508346228,57395.0,0.0,0,0.0,0.0
2013-03-06,45.18,10864889,490875721.7066945,137921123.2526862,0.7190304650367367,21822860.49919834,69152.0,0.0,0,0.0,0.0
2013-03-07,40.87,10868889,444211526.5760535,140660438.06930548,0.6833480680848046,13077760.885243887,66369.0,0.0,0,0.0,0.0
2013-03-08,43.08,10872889,468404093.0583896,142471630.758075,0.6958360678963688,3796863.393507853,56595.0,0.0,0,0.0,0.0
2013-03-09,45.28,10877114,492515758.6426157,145529095.61746216,0.7045189051035776,10040872.188878866,54122.0,0.0,0,0.0,0.0
2013-03-10,46.69,10881689,508066097.27614236,146968569.16768503,0.7107294307657668,3333316.445741402,56995.0,0.0,0,0.0,0.0
2013-03-11,47.41,10885789,516095294.94007087,149094526.9032646,0.711110470556455,6469563.946389644,53528.0,0.0,0,0.0,0.0
2013-03-12,43.65,10889164,475312043.95701635,150293603.98301902,0.6838001353136122,8013285.452934559,59741.0,0.0,0,0.0,0.0
2013-03-13,46.16,10893089,502825025.607066,152808417.39327863,0.6961002145651135,7544752.040918124,63043.0,0.0,0,0.0,0.0
2013-03-14,47.08,10897564,513057351.2318169,154560218.1746502,0.6987467038459515,6492609.744738089,61118.0,0.0,0,0.0,0.0
2013-03-15,46.68,10901864,508899049.2613323,156352524.63933077,0.6927631818800277,7175263.95210552,63498.0,0.0,0,0.0,0.0
2013-03-16,46.52,10906239,507358275.8919704,157579094.02202913,0.6894125876926036,3695302.853213221,50922.0,0.0,0,0.0,0.0
2013-03-17,46.85,10911464,511202126.27877927,158809312.2576986,0.6893414481396476,5375107.013133477,51948.0,0.0,0,0.0,0.0
2013-03-18,48.63,10916214,530855526.13793033,161701123.16351268,0.6953952342929959,3741418.267585767,58869.0,0.0,0,0.0,0.0
2013-03-19,55.13,10920464,602045224.8932573,168359890.48623216,0.7203534161140761,8986799.393992158,68744.0,0.0,0,0.0,0.0
2013-03-20,61.85,10925739,675757007.1564567,173894195.9006548,0.7426675653244194,7578378.53580599,62852.0,0.0,0,0.0,0.0
2013-03-21,68.89,10931189,753049665.90838,182734833.30945662,0.7573402637540124,14090673.372801485,69729.0,0.0,0,0.0,0.0
2013-03-22,70.45,10936914,770505648.1892085,188573219.5195676,0.7552604319478514,14749178.153380817,74974.0,0.0,0,0.0,0.0
2013-03-23,62.5,10942339,683896237.9694895,190297584.82717898,0.7217449457067072,9198572.500424394,66989.0,0.0,0,0.0,0.0
2013-03-24,68.62,10947064,751187587.0914619,195165762.17813802,0.7401903791650709,9439196.698050616,69027.0,0.0,0,0.0,0.0
2013-03-25,74.02,10950664,810568209.0520257,202424522.68035865,0.7502683667829783,12742961.7996785,66176.0,0.0,0,0.0,0.0
2013-03-26,77.23,10954439,846011386.3341388,207666258.94940487,0.7545349125273055,9140123.113628872,73013.0,0.0,0,0.0,0.0
2013-03-27,84.86,10957714,929871678.565454,216737846.61429983,0.7669163911426263,10199366.771181032,72758.0,0.0,0,0.0,0.0
2013-03-28,87.49,10962289,959090735.25921,224174914.7163395,0.7662630797327507,10011377.835659456,94464.0,0.0,0,0.0,0.0
2013-03-29,88.81,10966639,973947281.2163157,230442325.3650753,0.7633934302098087,8386398.904648709,83276.0,0.0,0,0.0,0.0
2013-03-30,91.55,10970964,1004391828.0361581,238218747.89976498,0.7628228931675566,15817507.200886415,78049.0,0.0,0,0.0,0.0
2013-03-31,92.59,10975189,1016192824.1849304,241758839.19541514,0.762093538311171,3180747.7754222574,64261.0,0.0,0,0.0,0.0
2013-04-01,99.53,10980139,1092853314.9421225,255376050.75224143,0.7663217494419495,25159652.1421439,75756.0,0.0,0,0.0,0.0
2013-04-02,107.26,10984664,1178215147.0391989,269991929.0512406,0.7708466660527,12208965.405364914,91875.0,0.0,0,0.0,0.0
2013-04-03,127.86,10989039,1405058629.4688125,297593170.301722,0.788198752663988,35659193.94398045,107142.0,0.0,0,0.0,0.0
2013-04-04,131.07,10992889,1440838066.7429004,308698746.8299619,0.7857505614577539,10989408.572624955,108892.0,0.0,0,0.0,0.0
2013-04-05,138.43,10996839,1522292534.2077875,333232361.0924875,0.7810983410846823,33908214.785227284,100035.0,0.0,0,0.0,0.0
2013-04-06,140.64,11000914,1547168658.1768634,341583772.5277855,0.7792200800329697,11550104.345573232,83086.0,0.0,0,0.0,0.0
2013-04-07,152.79,11005014,1681456212.0577574,355194714.9559266,0.78875767777429,11911857.00905125,87098.0,0.0,0,0.0,0.0
2013-04-08,180.39,11008889,1985893631.9260838,385129781.9335859,0.8060672657678775,18485351.644683182,113894.0,0.0,0,0.0,0.0
2013-04-09,213.72,11013289,2353760297.127128,449593429.91763884,0.8089892881333804,49644138.99264696,112076.0,0.0,0,0.0,0.0
2013-04-10,181.66,11018064,2001541652.4784489,466707627.6955835,0.766825922849183,35928357.62012472,133453.0,0.0,0,0.0,0.0
2013-04-11,131.95,11022064,1454361451.0213108,434560619.05380577,0.7012017757011918,22456461.41723584,124612.0,0.0,0,0.0,0.0
2013-04-12,84.59,11026389,932722313.6059507,432262595.1111595,0.5365581065172432,12680470.670516685,102967.0,0.0,0,0.0,0.0
2013-04-13,108.55,11030564,1197367809.584034,430065459.1541198,0.6408242682726499,10164905.917489724,82839.0,0.0,0,0.0,0.0
2013-04-14,97.19,11034389,1072432345.1490997,426911022.1003744,0.6019226536467238,9315411.252456212,71398.0,0.0,0,0.0,0.0
2013-04-15,86.91,11038489,959355148.953578,421439628.33766276,0.5607053041854726,10191939.14401381,100252.0,0.0,0,0.0,0.0
2013-04-16,65.39,11042914,722096199.0997236,415768499.998337,0.4242200685771535,24431031.483923547,100367.0,0.0,0,0.0,0.0
2013-04-17,84.85,11047189,937354054.9552536,422990253.82240826,0.5487401461739017,9120044.319787798,105255.0,0.0,0,0.0,0.0
2013-04-18,96.78,11050864,1069502695.8290448,430221635.1987385,0.597736745427047,3661522.441936149,82115.0,0.0,0,0.0,0.0
2013-04-19,118.46,11054289,1309491170.3017013,438290824.63163245,0.6652968461554024,5128536.464266734,105017.0,0.0,0,0.0,0.0
2013-04-20,122.9,11058139,1359045382.035954,445306068.28352004,0.6723390740518044,5228278.610233513,74504.0,0.0,0,0.0,0.0
2013-04-21,119.29,11062539,1319650373.3398612,449719449.88954866,0.6592131832984156,9595885.102011628,69879.0,0.0,0,0.0,0.0
2013-04-22,121.95,11066364,1349543187.9711926,454933049.65621024,0.6628984876429748,5532712.70846035,91718.0,0.0,0,0.0,0.0
2013-04-23,132.85,11070564,1470724534.3458214,465269034.7667161,0.6836463770738224,10979498.578529812,93177.0,0.0,0,0.0,0.0
2013-04-24,150.41,11074614,1665732812.8218293,483749304.7127966,0.7095876955840819,12266978.493460683,102540.0,0.0,0,0.0,0.0
2013-04-25,142.61,11078914,1579964040.3427372,494095408.7205082,0.6872742694743069,7577865.936129377,90773.0,0.0,0,0.0,0.0
2013-04-26,131.75,11083189,1460210256.8103085,497223265.9622875,0.6594851572619242,3087254.008363767,86206.0,0.0,0,0.0,0.0
2013-04-27,130.5,11086864,1446835857.0540438,500925000.82705575,0.6537789698915759,6673427.265923734,78260.0,0.0,0,0.0,0.0
2013-04-28,132.3,11091289,1467377641.2030652,503720469.9898673,0.6567206315227211,3281656.23378902,118063.0,0.0,0,0.0,0.0
2013-04-29,141.03,11095639,1564818081.5315824,510938935.44177604,0.6734834921247272,5502466.000999279,86970.0,0.0,0,0.0,0.0
2013-04-30,138.98,11099364,1542589720.433768,514627521.73157626,0.6663872999316592,3735110.715827597,76919.0,0.0,0,0.0,0.0
2013-05-01,120.87,11103139,1342036508.086736,511070574.73430467,0.6191828078783724,9736671.705468932,83616.0,0.0,0,0.0,0.0
2013-05-02,106.65,11106489,1184507137.5765316,508702304.0898493,0.5705367338430397,5347021.349767315,81969.0,0.0,0,0.0,0.0
2013-05-03,91.35,11109914,1014890717.3282106,507079281.5430897,0.5003607059506656,15097339.487200212,82847.0,0.0,0,0.0,0.0
2013-05-04,106.64,11113889,1185185208.6784935,508818418.0203186,0.5706844683054543,2161308.893069123,70006.0,0.0,0,0.0,0.0
2013-05-05,113.48,11118014,1261672319.9365664,511209039.4767252,0.5948163152993421,4840133.050020622,72149.0,0.0,0,0.0,0.0
2013-05-06,117.03,11122164,1301626946.9900985,512171537.2503073,0.6065143408142706,2783617.912240816,85212.0,0.0,0,0.0,0.0
2013-05-07,106.63,11126364,1186404279.0304554,513130989.8892342,0.56749061095045,4290871.898364338,109123.0,0.0,0,0.0,0.0
2013-05-08,112.94,11130489,1257077518.442508,513916616.8257414,0.5911814432394964,2564939.712585272,102439.0,0.0,0,0.0,0.0
2013-05-09,111.15,11134589,1237609656.6936848,514729404.035694,0.584093901294524,3823335.633838408,81941.0,0.0,0,0.0,0.0
2013-05-10,117.3,11138889,1306591773.9871275,514886867.55485576,0.6059313415209604,5829363.463123503,84344.0,0.0,0,0.0,0.0
2013-05-11,115.24,11143439,1284170002.991275,517415174.4007575,0.597082027149428,6404844.423253617,80920.0,0.0,0,0.0,0.0
2013-05-12,114.25,11147639,1273617847.5855014,518507927.15978396,0.5928857874104382,2131934.434489235,69607.0,0.0,0,0.0,0.0
2013-05-13,116.34,11151989,1297422493.7754683,520078896.5315628,0.5991445353948307,2333928.373887412,82800.0,0.0,0,0.0,0.0
2013-05-14,114.33,11155839,1275447164.7698064,519297583.07114255,0.5928505723991587,4111812.252182713,83724.0,0.0,0,0.0,0.0
2013-05-15,109.6,11159364,1223066382.4429765,520734442.7840881,0.5742386102183897,6881079.417291043,84760.0,0.0,0,0.0,0.0
2013-05-16,114.23,11163064,1275156892.4823105,521895071.22355735,0.5907208953655895,2687265.0145907216,84164.0,0.0,0,0.0,0.0
2013-05-17,119.9,11167089,1338934067.4170885,523577391.6536876,0.6089595414778635,2728034.731289172,78453.0,0.0,0,0.0,0.0
2013-05-18,121.96,11170814,1362392573.4119108,526966104.4826282,0.613205389718971,6523181.671723761,68371.0,0.0,0,0.0,0.0
2013-05-19,120.08,11174714,1341859753.5816846,527780257.64364606,0.6066800153779872,1592423.5240781978,64227.0,0.0,0,0.0,0.0
2013-05-20,120.47,11177939,1346606408.1049762,528911878.9961487,0.6072260789695301,2241314.697296381,71677.0,0.0,0,0.0,0.0
2013-05-21,120.06,11181714,1342476679.2856183,529801660.4361235,0.6053550362468489,2221618.9608961423,82576.0,0.0,0,0.0,0.0
2013-05-22,120.96,11185614,1353011966.608599,531194603.49978435,0.6073984439093664,2574589.76389331,74804.0,0.0,0,0.0,0.0
2013-05-23,123.55,11189964,1382520151.4491765,533382104.7888256,0.6141957828030737,2412686.4367651693,83268.0,0.0,0,0.0,0.0
2013-05-24,128.8,11194189,1441811646.666564,536453219.2754303,0.6279311375270841,2937808.802705272,84964.0,0.0,0,0.0,0.0
2013-05-25,129.9,11198314,1454661092.9502068,543391409.1679922,0.6264481040969228,14543001.887614615,69625.0,0.0,0,0.0,0.0
2013-05-26,132.96,11202389,1489469748.248341,544458693.2907625,0.6344613954522665,923167.234581907,69660.0,0.0,0,0.0,0.0
2013-05-27,128.94,11206789,1445003477.2390275,545858797.1590775,0.622243955978534,2939431.673666867,73994.0,0.0,0,0.0,0.0
2013-05-28,127.18,11210739,1425781888.1851988,547272742.2607677,0.6161595635378972,2904628.0688189142,76229.0,0.0,0,0.0,0.0
2013-05-29,129.37,11214939,1450876762.3544517,550389469.4711847,0.6206504344462555,5214117.538883496,80560.0,0.0,0,0.0,0.0
2013-05-30,129.11,11219414,1448538645.2555907,552235530.7584082,0.6187636881023856,4363833.313779327,78229.0,0.0,0,0.0,0.0
