datetime,market_price_usd,total_supply,market_cap_usd,realised_cap_usd,nupl,coin_days_destroyed,active_addresses,fear_greed_value,fear_greed_category,lightning_nodes,lightning_capacity_usd
2016-01-29,377.41,15142014,5714747806.540504,4579686602.768475,0.1986196490548467,5966896.997411129,532762.0,0.0,0,0.0,0.0
2016-01-30,380.7,15146689,5766344807.74011,4582493418.02445,0.20530360725681673,9184727.802763898,498022.0,0.0,0,0.0,0.0
2016-01-31,380.6,15151214,5766552353.759879,4581261179.060966,0.20554589674818194,4897052.555725015,480580.0,0.0,0,0.0,0.0
2016-02-01,375.03,15155239,5683669583.061002,4573641537.828918,0.19530129769335847,13415467.735120395,601242.0,0.0,0,0.0,0.0
2016-02-02,376.92,15159739,5714009126.287372,4573670071.710332,0.19956899426899677,4139851.185181416,689099.0,0.0,0,0.0,0.0
2016-02-03,375.56,15164214,5695072511.156227,4571590247.745032,0.19727268813704757,3765159.6405658103,543826.0,0.0,0,0.0,0.0
2016-02-04,380.51,15168414,5771733516.4276705,4579082129.148558,0.20663659953886554,7312624.40221923,466040.0,0.0,0,0.0,0.0
2016-02-05,389.02,15173114,5902645120.395345,4579632208.62102,0.2241389893495261,6113095.016911827,506917.0,0.0,0,0.0,0.0
2016-02-06,378.42,15178114,5743702203.49084,4578738202.615744,0.2028245824038489,5252591.247294579,486174.0,0.0,0,0.0,0.0
2016-02-07,378.74,15182514,5750225656.227579,4580387448.092111,0.2034421391564897,4585254.820165133,530583.0,0.0,0,0.0,0.0
2016-02-08,378.33,15186214,5745400646.158631,4579263797.17361,0.20296876071901085,3715066.4980092905,476131.0,0.0,0,0.0,0.0
2016-02-09,374.85,15190614,5694201958.646586,4578513675.012683,0.19593409080613,7105536.802223056,508703.0,0.0,0,0.0,0.0
2016-02-10,381.09,15194714,5790553864.013011,4581968611.011169,0.2087166929769753,6743279.590588552,500501.0,0.0,0,0.0,0.0
2016-02-11,379.78,15199514,5772471731.621983,4584348965.197536,0.20582565349187087,11634676.467950858,502599.0,0.0,0,0.0,0.0
2016-02-12,383.12,15203789,5824875949.061705,4587326061.2269125,0.21245944096614483,5307062.361291822,475956.0,0.0,0,0.0,0.0
2016-02-13,390.52,15207689,5938907021.598812,4590858386.293826,0.2269859808214472,4680925.5951883895,446315.0,0.0,0,0.0,0.0
2016-02-14,400.51,15211839,6092493959.223907,4598102810.98175,0.24528397701234997,4216986.047638141,495579.0,0.0,0,0.0,0.0
2016-02-15,404.46,15215639,6154117674.443039,4600422234.447575,0.2524643697418537,13170481.306866704,499551.0,0.0,0,0.0,0.0
2016-02-16,404.68,15219089,6158861261.199548,4608903479.734565,0.2516630454447193,10521161.780000778,481035.0,0.0,0,0.0,0.0
2016-02-17,415.28,15222964,6321792823.104053,4619772082.652923,0.26923070528834947,8763157.795636596,540958.0,0.0,0,0.0,0.0
2016-02-18,420.8,15227189,6407601468.812815,4625526155.595722,0.27811893762289047,3483206.509373056,497219.0,0.0,0,0.0,0.0
2016-02-19,420.92,15230814,6410954566.589092,4632883505.001974,0.2773488788789108,9962300.96218806,511150.0,0.0,0,0.0,0.0
2016-02-20,431.25,15234564,6569906070.996973,4642806537.496884,0.29332223515452094,5921011.500007656,501273.0,0.0,0,0.0,0.0
2016-02-21,439.32,15237764,6694254832.951629,4647042425.726622,0.3058163243424587,4652283.769021782,523757.0,0.0,0,0.0,0.0
2016-02-22,437.45,15240939,6667149116.521306,4651809193.207623,0.30227911331991025,6146561.08418435,539776.0,0.0,0,0.0,0.0
2016-02-23,429.85,15244339,6552779464.023737,4651223658.088147,0.2901907223302062,4965757.212115395,547210.0,0.0,0,0.0,0.0
2016-02-24,423.54,15247289,6457837122.871149,4655833110.44051,0.27904141559232604,9676655.94695276,469952.0,0.0,0,0.0,0.0
2016-02-25,424.66,15251164,6476559644.9497385,4658605592.473966,0.2806974925172454,9883118.846016224,527080.0,0.0,0,0.0,0.0
2016-02-26,425.47,15254664,6490402233.4396105,4663822933.306921,0.28142775045926355,5652146.038055001,475872.0,0.0,0,0.0,0.0
2016-02-27,434.18,15258339,6624865975.367746,4667230385.914688,0.29549814241251726,4020366.553421418,477064.0,0.0,0,0.0,0.0
2016-02-28,431.3,15261689,6582366811.737088,4672806844.243479,0.290102332809629,10598671.799727064,490258.0,0.0,0,0.0,0.0
2016-02-29,437.64,15265014,6680581078.083745,4683403103.391997,0.29895273350452584,13197529.99287396,564016.0,0.0,0,0.0,0.0
2016-03-01,436.43,15268539,6663648825.922948,4694135463.3495655,0.2955607976986385,39282085.45698205,566452.0,0.0,0,0.0,0.0
2016-03-02,434.22,15272464,6631609666.459839,4695563212.171376,0.2919421606009548,10093706.538963892,559817.0,0.0,0,0.0,0.0
2016-03-03,423.56,15275839,6470234706.667195,4698474002.4250555,0.27383252456304946,15137585.99461204,568825.0,0.0,0,0.0,0.0
2016-03-04,422.41,15279714,6454304329.644537,4696893419.788417,0.2722851015537576,9725029.528531952,528155.0,0.0,0,0.0,0.0
2016-03-05,405.29,15283464,6194235449.728958,4698238542.887474,0.24151437558075783,29502254.45675478,522343.0,0.0,0,0.0,0.0
2016-03-06,405.38,15287164,6197110867.561166,4700680396.717986,0.24147227681148306,9145892.528526587,418922.0,0.0,0,0.0,0.0
2016-03-07,411.5,15290489,6292036553.651315,4706342042.138292,0.2520160997146198,13749631.13685638,410786.0,0.0,0,0.0,0.0
2016-03-08,415.33,15294339,6352198150.094169,4707911762.448624,0.25885313222182293,10280298.544756914,467249.0,0.0,0,0.0,0.0
2016-03-09,415.38,15298539,6354707463.084284,4707493369.964161,0.25921163211510617,13116692.272738844,512081.0,0.0,0,0.0,0.0
2016-03-10,417.85,15302414,6394114025.145995,4711527017.187188,0.263146231259207,13283199.573530007,442444.0,0.0,0,0.0,0.0
2016-03-11,422.33,15306414,6464358163.460351,4715043910.567194,0.2706091167381658,7399699.654010424,426008.0,0.0,0,0.0,0.0
2016-03-12,416.76,15310014,6380601769.011475,4715919626.828048,0.2608973577176139,6469832.948919592,377340.0,0.0,0,0.0,0.0
2016-03-13,415.67,15313339,6365295955.626955,4718366811.633751,0.2587356747390999,8582184.628040738,427125.0,0.0,0,0.0,0.0
2016-03-14,416.43,15317139,6378516527.876712,4722244981.280129,0.25966406755520693,10901972.475429129,457318.0,0.0,0,0.0,0.0
2016-03-15,419.1,15321164,6421100168.648885,4724940807.03311,0.264154010538147,8852650.334207783,450228.0,0.0,0,0.0,0.0
2016-03-16,419.08,15324964,6422386249.352838,4728655111.7686615,0.26372302627467287,8063083.064428754,447629.0,0.0,0,0.0,0.0
2016-03-17,422.92,15328489,6482724907.193715,4732321523.858395,0.27001043672128405,7595231.028723332,478833.0,0.0,0,0.0,0.0
2016-03-18,417.12,15331889,6395237874.340307,4732970491.791446,0.2599226823475007,6915184.704680415,439049.0,0.0,0,0.0,0.0
2016-03-19,411.56,15335289,6311391871.0394535,4733660912.370825,0.24998146065184582,5093794.894211344,424401.0,0.0,0,0.0,0.0
2016-03-20,414.24,15338939,6354002423.709649,4735136410.716766,0.25477894168755166,3964296.4718427714,438363.0,0.0,0,0.0,0.0
2016-03-21,412.88,15342414,6334576223.578505,4738772829.957415,0.2519195187329508,13894190.456185618,438929.0,0.0,0,0.0,0.0
2016-03-22,419.45,15346114,6436927853.829693,4743707623.160237,0.2630478807777942,9341604.15447792,465984.0,0.0,0,0.0,0.0
2016-03-23,420.58,15349839,6455835624.056305,4746366519.661259,0.2647943974944268,3661800.694593906,433676.0,0.0,0,0.0,0.0
2016-03-24,420.29,15353514,6452928736.263636,4748518755.638536,0.26412967666089304,5657019.809757728,429318.0,0.0,0,0.0,0.0
2016-03-25,420.57,15357164,6458762800.908282,4753723914.037345,0.2639884664337203,9335138.894053727,401523.0,0.0,0,0.0,0.0
2016-03-26,420.76,15360989,6463290069.220721,4757311365.773226,0.26394896177902555,7050414.678310931,458307.0,0.0,0,0.0,0.0
2016-03-27,422.77,15364514,6495655922.973369,4762823504.754905,0.266767888996384,4076454.84592682,426673.0,0.0,0,0.0,0.0
2016-03-28,425.56,15368764,6540331548.2197275,4767394054.266789,0.2710776175308009,7531150.047654989,517885.0,0.0,0,0.0,0.0
2016-03-29,421.94,15372689,6486352734.144308,4768878332.224004,0.26478276349040963,5788461.650187765,671415.0,0.0,0,0.0,0.0
2016-03-30,416.7,15376364,6407331212.093148,4770662751.4722395,0.25543684358502855,7379305.494860213,482865.0,0.0,0,0.0,0.0
2016-03-31,419.06,15379464,6444918519.02077,4774077097.8502445,0.2592494251462453,9361814.721385462,422358.0,0.0,0,0.0,0.0
2016-04-01,418.92,15383289,6444367762.948792,4776985970.263848,0.25873473613212744,6854477.95873652,508187.0,0.0,0,0.0,0.0
2016-04-02,422.39,15386764,6499215583.804235,4779883466.080335,0.2645445585784848,4573261.784063408,479286.0,0.0,0,0.0,0.0
2016-04-03,422.49,15390314,6502254099.78422,4782494783.394117,0.2644866364799821,5908802.299057647,469544.0,0.0,0,0.0,0.0
2016-04-04,421.99,15394464,6496310200.8843,4785059151.479978,0.2634189249724222,4285779.5043837,489759.0,0.0,0,0.0,0.0
2016-04-05,424.42,15398339,6535363377.84791,4788993425.227654,0.2672184929363995,6189249.830317608,463682.0,0.0,0,0.0,0.0
2016-04-06,425.25,15402264,6549813106.131777,4794892871.218874,0.26793439850520145,9596646.453054722,480317.0,0.0,0,0.0,0.0
2016-04-07,423.69,15405739,6527257895.794027,4806863523.086869,0.263570767414557,22656713.770382717,448373.0,0.0,0,0.0,0.0
2016-04-08,424.49,15409339,6541110651.633899,4807907024.862348,0.2649708465547232,5106657.489247532,443851.0,0.0,0,0.0,0.0
2016-04-09,419.64,15413389,6468074895.604676,4809771824.569355,0.2563827874291014,2743473.336135978,426774.0,0.0,0,0.0,0.0
2016-04-10,422.28,15417714,6510592605.676253,4817368008.920723,0.26007226980832654,12893909.4323734,437929.0,0.0,0,0.0,0.0
2016-04-11,423.79,15421539,6535494351.774012,4820610480.758706,0.2623954331090215,6422555.995232551,479926.0,0.0,0,0.0,0.0
2016-04-12,426.37,15425239,6576859493.457597,4826157762.410068,0.26619114073959754,9536964.152882466,516327.0,0.0,0,0.0,0.0
2016-04-13,425.22,15429339,6560863869.687782,4828391950.360289,0.26406155557224487,4165295.05230374,497338.0,0.0,0,0.0,0.0
2016-04-14,425.84,15433439,6572176003.61388,4831169139.175779,0.264905696907807,3983939.7242247458,471491.0,0.0,0,0.0,0.0
2016-04-15,429.19,15436914,6625369462.187445,4835160533.066724,0.2702051469488408,4126731.727439269,437682.0,0.0,0,0.0,0.0
2016-04-16,432.87,15440364,6683670710.144375,4838364799.441238,0.276091685352236,5437068.827921751,409993.0,0.0,0,0.0,0.0
2016-04-17,431.66,15444314,6666692925.7387,4840125092.136369,0.27398409585513334,3317657.9988386384,479568.0,0.0,0,0.0,0.0
2016-04-18,430.12,15447664,6644349582.949658,4842513332.118126,0.27118324048681897,4338279.454135411,480042.0,0.0,0,0.0,0.0
2016-04-19,432.57,15451414,6683818499.204951,4847758836.999596,0.27470220240477167,4324892.17577455,481299.0,0.0,0,0.0,0.0
2016-04-20,438.88,15455539,6783127306.580829,4853497858.983198,0.2844748978432927,6209796.612767351,466761.0,0.0,0,0.0,0.0
2016-04-21,445.08,15459314,6880631830.328917,4860961566.898651,0.29352976779368223,4223023.435274641,478570.0,0.0,0,0.0,0.0
2016-04-22,446.96,15462889,6911293224.149305,4866084611.242097,0.29592270890213146,6729245.157344202,441368.0,0.0,0,0.0,0.0
2016-04-23,448.89,15466489,6942752605.459598,4870315733.980089,0.29850363238491295,4034059.841928758,435656.0,0.0,0,0.0,0.0
2016-04-24,455.35,15469789,7044168784.555187,4878478506.529305,0.3074444046222037,6592206.177753128,458533.0,0.0,0,0.0,0.0
2016-04-25,460.59,15472964,7126692856.347119,4889711430.299746,0.31388772760918005,13509841.880634109,495966.0,0.0,0,0.0,0.0
2016-04-26,466.38,15476739,7218041906.643531,4899199413.429711,0.3212564464442278,7037642.724276498,525876.0,0.0,0,0.0,0.0
2016-04-27,461.41,15479964,7142610557.101176,4896684216.068024,0.3144405428628969,5512314.132016553,472899.0,0.0,0,0.0,0.0
2016-04-28,446.85,15483339,6918730388.4031515,4901690606.14649,0.2915332248872608,7013964.577302185,461288.0,0.0,0,0.0,0.0
2016-04-29,452.92,15487289,7014503294.9724865,4906958096.244241,0.30045537226260755,5998100.984143669,517754.0,0.0,0,0.0,0.0
2016-04-30,454.91,15490939,7046983423.169023,4908600673.875155,0.3034465417164609,3403786.2947853417,441150.0,0.0,0,0.0,0.0
2016-05-01,453.59,15494814,7028293043.886646,4915298868.821242,0.30064116021788956,5659670.788886185,432050.0,0.0,0,0.0,0.0
2016-05-02,448.63,15498739,6953199635.242264,4916387611.605137,0.2929316186052754,3501885.6461490034,485098.0,0.0,0,0.0,0.0
2016-05-03,448.5,15502514,6952877886.568621,4919875421.696695,0.29239726312455794,2741552.272384518,467113.0,0.0,0,0.0,0.0
2016-05-04,449.2,15506689,6965605056.0501795,4922742336.554688,0.29327857423112197,6244972.570601113,500458.0,0.0,0,0.0,0.0
2016-05-05,449.25,15510564,6968121234.289945,4925714974.266573,0.2931071649518299,3323141.466060446,458982.0,0.0,0,0.0,0.0
2016-05-06,453.8,15514614,7040532194.108574,4934769900.210179,0.2990913521651771,6218965.666542861,455802.0,0.0,0,0.0,0.0
2016-05-07,460.07,15518364,7139534091.375125,4938186394.601805,0.30833212204037885,10066778.982788851,419837.0,0.0,0,0.0,0.0
2016-05-08,460.73,15522564,7151711278.140025,4941890127.890917,0.30899194113214057,3343746.3528447924,440913.0,0.0,0,0.0,0.0
2016-05-09,461.89,15526839,7171692033.052576,4946402559.828685,0.3102879296779722,5694816.080088987,486980.0,0.0,0,0.0,0.0
2016-05-10,458.41,15530789,7119469350.064922,4948299773.069218,0.30496227601231346,8857136.247443918,497302.0,0.0,0,0.0,0.0
2016-05-11,455.93,15534114,7082468958.62257,4952474935.323059,0.30074173790855013,7846364.278622865,472604.0,0.0,0,0.0,0.0
2016-05-12,454.42,15537589,7060591554.781662,4956189536.679942,0.29804896682864346,5324523.728178708,454886.0,0.0,0,0.0,0.0
2016-05-13,457.41,15541389,7108787106.269619,4959317602.63544,0.3023679667855642,4453523.550331427,460120.0,0.0,0,0.0,0.0
2016-05-14,459.1,15544989,7136704815.023682,4963988071.305855,0.3044425683887021,8847192.742430223,460455.0,0.0,0,0.0,0.0
2016-05-15,461.01,15548464,7167997755.28271,4967178556.55477,0.3070340245441578,2494933.53803291,425394.0,0.0,0,0.0,0.0
2016-05-16,459.7,15551989,7149249708.900863,4968091717.989013,0.3050890764378105,7983800.119618519,512800.0,0.0,0,0.0,0.0
2016-05-17,457.91,15555514,7123025779.917271,4985820553.849943,0.3000417648484419,50224250.24791319,480691.0,0.0,0,0.0,0.0
2016-05-18,457.95,15559339,7125399659.259082,4989337566.818044,0.2997813729178458,8731471.7074189,511977.0,0.0,0,0.0,0.0
2016-05-19,453.52,15562339,7057832343.965889,4988485228.392342,0.2931986783934788,11911198.4879485,461534.0,0.0,0,0.0,0.0
2016-05-20,444.64,15566064,6921295050.583597,4993595590.266027,0.2785171627895025,11620084.604100946,445311.0,0.0,0,0.0,0.0
2016-05-21,446.57,15569589,6952911714.888533,4996056048.18156,0.28144405494415875,4108751.3000205546,503972.0,0.0,0,0.0,0.0
2016-05-22,445.31,15574189,6935342457.74645,4997976102.095233,0.2793468912969497,4752054.127669061,446577.0,0.0,0,0.0,0.0
2016-05-23,444.65,15578689,6927064417.48155,5002397698.239248,0.2778473828516881,6217760.890214087,517762.0,0.0,0,0.0,0.0
2016-05-24,449.43,15582364,7003182209.953099,5005148700.793929,0.2853036590022625,4842342.796512812,516833.0,0.0,0,0.0,0.0
2016-05-25,452.31,15585814,7049619890.063573,5010764850.152047,0.2892148898389952,8165698.861213398,493328.0,0.0,0,0.0,0.0
2016-05-26,454.52,15589189,7085598545.761192,5015517790.974657,0.2921532657286824,6201722.727354457,461109.0,0.0,0,0.0,0.0
2016-05-27,472.88,15592664,7373459328.402958,5036529644.181762,0.31693803140938454,34572021.44309784,530630.0,0.0,0,0.0,0.0
2016-05-28,498.4,15595989,7773041313.9790945,5066425577.302416,0.34820549992563155,10309994.69209763,483044.0,0.0,0,0.0,0.0
2016-05-29,525.11,15599664,8191539980.661643,5083068980.003851,0.37947333566047203,13008031.670625942,428938.0,0.0,0,0.0,0.0
2016-05-30,534.73,15603264,8343533783.992459,5100279511.4315,0.3887147048871936,7613985.195723526,549640.0,0.0,0,0.0,0.0
2016-05-31,536.74,15606439,8376600495.731018,5113303755.558169,0.38957292302956653,9770160.421212006,478797.0,0.0,0,0.0,0.0
2016-06-01,535.17,15610014,8354011618.002392,5126587811.6735935,0.3863322142590626,9267914.766628694,509531.0,0.0,0,0.0,0.0
2016-06-02,538.65,15613464,8410192811.9900465,5143630005.866343,0.3884052219904765,18321614.374531645,479459.0,0.0,0,0.0,0.0
2016-06-03,559.84,15617014,8743029563.002522,5160489797.308828,0.4097595392853025,5110731.775196896,497278.0,0.0,0,0.0,0.0
2016-06-04,574.97,15619989,8981025532.60546,5171492671.776764,0.4241757076625884,3879423.162269997,448566.0,0.0,0,0.0,0.0
2016-06-05,577.28,15624239,9019561149.032608,5182443698.669689,0.4254217457990701,6359254.760783783,464449.0,0.0,0,0.0,0.0
2016-06-06,583.97,15628489,9126569185.763187,5200253061.163382,0.43020723830424534,11056498.483854668,512123.0,0.0,0,0.0,0.0
2016-06-07,584.69,15631989,9139868113.415806,5208997622.856906,0.4300795637071651,11480068.19575708,511601.0,0.0,0,0.0,0.0
2016-06-08,580.92,15635589,9083026823.887512,5221476290.7373705,0.4251391753016323,5606493.876067912,483111.0,0.0,0,0.0,0.0
2016-06-09,580.7,15639714,9081982381.632545,5230019422.335081,0.42413239724927204,6355060.066010422,526428.0,0.0,0,0.0,0.0
2016-06-10,579.65,15643314,9067647421.097477,5240669434.94507,0.4220475067489136,7100752.883149382,507296.0,0.0,0,0.0,0.0
2016-06-11,586.87,15647214,9182880946.919565,5255137571.308647,0.42772452330752425,6357987.929771075,468603.0,0.0,0,0.0,0.0
2016-06-12,640.61,15650864,10026100496.519157,5300686841.744653,0.47131121979228763,27263666.23914514,522908.0,0.0,0,0.0,0.0
2016-06-13,689.14,15654889,10788410753.53522,5368556593.561685,0.50237743851174,16714023.905861696,580046.0,0.0,0,0.0,0.0
2016-06-14,688.37,15658189,10778628109.392836,5387047424.584986,0.5002102892954862,16913656.395529598,528082.0,0.0,0,0.0,0.0
2016-06-15,686.89,15661989,10758064170.495787,5419321094.623945,0.4962549945103929,18707265.337070845,596061.0,0.0,0,0.0,0.0
2016-06-16,740.71,15665714,11603751606.029005,5503502784.71047,0.5257134958101831,21767657.559406944,583844.0,0.0,0,0.0,0.0
2016-06-17,750.61,15669439,11761638204.752506,5529067401.809969,0.5299066927959196,9491927.809005853,587643.0,0.0,0,0.0,0.0
2016-06-18,753.29,15673389,11806607798.903917,5550878704.99862,0.5298498265086824,7236474.167378617,562920.0,0.0,0,0.0,0.0
2016-06-19,758.31,15677814,11888643737.426338,5568106697.565481,0.531644919257134,5319668.501912784,515984.0,0.0,0,0.0,0.0
2016-06-20,752.92,15681914,11807227287.679655,5574729643.549294,0.5278544650896752,12591999.071686048,564349.0,0.0,0,0.0,0.0
2016-06-21,684.91,15685639,10743251552.201088,5579362723.661527,0.4806634940500466,13467711.663410133,593632.0,0.0,0,0.0,0.0
2016-06-22,654.12,15688864,10262400239.903704,5549941226.247443,0.4591965722923782,8065713.378392603,548244.0,0.0,0,0.0,0.0
2016-06-23,594.64,15692364,9331307801.87907,5560193419.922129,0.4041356755156595,5506899.190293609,550619.0,0.0,0,0.0,0.0
2016-06-24,657.79,15695589,10324402011.452465,5575958060.541546,0.4599243564560593,5795360.64830034,548710.0,0.0,0,0.0,0.0
2016-06-25,674.72,15699639,10592860962.686949,5589719603.121423,0.47231256760463003,16565601.02905744,531079.0,0.0,0,0.0,0.0
2016-06-26,644.29,15703289,10117472582.215872,5584574053.617852,0.44802676674071595,3609859.723034088,502812.0,0.0,0,0.0,0.0
2016-06-27,641.67,15706964,10078688100.202179,5596904948.186974,0.44467921890799467,6572133.823224846,485116.0,0.0,0,0.0,0.0
2016-06-28,648.54,15710664,10188994546.345911,5601662709.6858015,0.45022419197439545,3600552.374190178,542750.0,0.0,0,0.0,0.0
2016-06-29,638.03,15714314,10026204268.847275,5603004382.540801,0.4411639507535203,3599247.129575496,467721.0,0.0,0,0.0,0.0
2016-06-30,656.19,15718064,10314036938.029982,5625028782.259599,0.4546239444306276,17877036.352102026,508325.0,0.0,0,0.0,0.0
2016-07-01,679.3,15721939,10679913702.949436,5635566423.7156515,0.4723209774476646,4457371.228413401,496134.0,0.0,0,0.0,0.0
2016-07-02,690.88,15725664,10864547293.779047,5649628239.38656,0.479994141806397,5308075.475736728,447445.0,0.0,0,0.0,0.0
2016-07-03,678.42,15729514,10671217427.42957,5650976308.092453,0.4704468963806286,2995914.693065182,431308.0,0.0,0,0.0,0.0
2016-07-04,673.78,15733289,10600775998.279364,5660835151.988027,0.46599804081259244,3607653.909215837,506124.0,0.0,0,0.0,0.0
2016-07-05,675.33,15736914,10627610668.712084,5669794683.052175,0.4665033505843253,8780208.797189413,490045.0,0.0,0,0.0,0.0
2016-07-06,676.19,15740414,10643511080.436045,5679056562.182163,0.46643015455483483,5097145.634858655,466766.0,0.0,0,0.0,0.0
2016-07-07,645.3,15743839,10159499819.909128,5675331067.075305,0.44137692133685497,6763286.37497933,469272.0,0.0,0,0.0,0.0
2016-07-08,648.81,15747464,10217112633.840643,5686646062.310546,0.44341946045739944,9130073.49445322,464445.0,0.0,0,0.0,0.0
2016-07-09,653.28,15750589,10289545301.475649,5694302532.034132,0.4465933755870147,13255987.25522574,439730.0,0.0,0,0.0,0.0
2016-07-10,647.76,15752539,10203865177.805574,5700532939.628197,0.4413359212127356,11823812.586102769,401280.0,0.0,0,0.0,0.0
2016-07-11,650.87,15754327,10254019006.693968,5708367431.24973,0.4433043836252666,14106954.79601662,494106.0,0.0,0,0.0,0.0
2016-07-12,658.27,15756114,10371777686.30421,5717772928.123341,0.4487181367497318,3659134.975893885,478122.0,0.0,0,0.0,0.0
2016-07-13,664.31,15757727,10468015819.542841,5720648222.551218,0.45351169494114785,3650923.437134471,453961.0,0.0,0,0.0,0.0
2016-07-14,658.93,15759489,10384400610.81911,5725003043.073269,0.4486920085586253,3242173.760810722,476585.0,0.0,0,0.0,0.0
2016-07-15,664.47,15761177,10472829477.410091,5729609902.800205,0.45290717134667546,2914531.073214427,453988.0,0.0,0,0.0,0.0
2016-07-16,665.45,15763139,10489581376.784489,5733802449.765886,0.45338119379521463,2343832.784099682,468924.0,0.0,0,0.0,0.0
2016-07-17,671.99,15765002,10593923892.42077,5746304974.83547,0.45758483511982195,5937390.332873313,435751.0,0.0,0,0.0,0.0
2016-07-18,679.2,15766852,10708846078.969908,5750395866.777185,0.46302376331005024,3553515.0193717303,498407.0,0.0,0,0.0,0.0
2016-07-19,672.64,15768452,10606491751.912718,5760365416.456977,0.4569019095858738,9960097.73417238,470529.0,0.0,0,0.0,0.0
2016-07-20,670.32,15770327,10571165792.587616,5762324677.471818,0.45490168345365506,4827601.588159952,479158.0,0.0,0,0.0,0.0
2016-07-21,664.84,15771989,10485849695.509354,5765558354.888619,0.45015821108347903,2947877.0675056446,447503.0,0.0,0,0.0,0.0
2016-07-22,660.86,15773602,10424142812.874046,5765086952.384354,0.44694858312336777,5138226.740360728,469394.0,0.0,0,0.0,0.0
2016-07-23,654.21,15775239,10320319626.485281,5766969738.693302,0.4412024096721393,3568194.373192741,448622.0,0.0,0,0.0,0.0
2016-07-24,657.79,15776789,10377814559.452465,5778028725.149972,0.4432326100983229,6990484.600019289,434964.0,0.0,0,0.0,0.0
2016-07-25,657.32,15778427,10371475829.748674,5783144658.376319,0.442399061299605,5845539.124861036,499953.0,0.0,0,0.0,0.0
2016-07-26,653.05,15780039,10305154988.322727,5787404632.574835,0.43839712851162116,4585069.951003826,508847.0,0.0,0,0.0,0.0
2016-07-27,653.62,15781639,10315195403.006052,5793883727.566596,0.4383156594514784,5567243.285446264,478489.0,0.0,0,0.0,0.0
2016-07-28,656.24,15783339,10357658907.269747,5797467893.287555,0.44027236799442426,4681084.494103728,496263.0,0.0,0,0.0,0.0
2016-07-29,658.0,15785177,10386646660.309479,5801954097.29954,0.44140257322215815,5519259.4749766365,466728.0,0.0,0,0.0,0.0
2016-07-30,657.89,15786664,10385888902.181995,5806124530.780341,0.44096026970204555,5122579.874490021,451392.0,0.0,0,0.0,0.0
2016-07-31,637.11,15788589,10059068444.485598,5801162727.283216,0.42329026198609615,4382905.504452679,493131.0,0.0,0,0.0,0.0
2016-08-01,621.89,15790502,9819955472.426083,5794192617.760639,0.4099573430826212,4277345.567987881,517085.0,0.0,0,0.0,0.0
2016-08-02,593.7,15792427,9375964085.221487,5755448044.517722,0.38614866778451806,14016230.425339743,539439.0,0.0,0,0.0,0.0
2016-08-03,552.13,15794502,8720618552.305735,5759493199.50334,0.3395545092405713,7331245.717650996,518444.0,0.0,0,0.0,0.0
2016-08-04,576.47,15796414,9106159237.048412,5770896348.840532,0.36626450311107694,18247048.731295105,489611.0,0.0,0,0.0,0.0
2016-08-05,576.39,15798527,9106113147.739788,5772362380.340817,0.3661003013372873,4436150.605018194,478245.0,0.0,0,0.0,0.0
2016-08-06,578.53,15800602,9141122445.901737,5774222902.85792,0.3683245206449792,4035851.901422839,426155.0,0.0,0,0.0,0.0
2016-08-07,594.25,15802452,9390607276.483904,5776729692.1773815,0.38483960386208965,6890541.785766037,449172.0,0.0,0,0.0,0.0
2016-08-08,595.05,15804302,9404350080.820145,5777880024.10295,0.3856162335038184,4020029.4556650906,532467.0,0.0,0,0.0,0.0
2016-08-09,593.12,15805852,9374767113.390211,5777013310.668785,0.3837699389441542,3463239.8219483555,492713.0,0.0,0,0.0,0.0
2016-08-10,596.37,15807739,9427261781.724945,5774951311.638865,0.3874200753782188,5219903.602929342,533284.0,0.0,0,0.0,0.0
2016-08-11,595.39,15809614,9412886552.975548,5774969424.153571,0.3864826276560169,3027381.8754358343,533906.0,0.0,0,0.0,0.0
