datetime,market_price_usd,total_supply,market_cap_usd,realised_cap_usd,nupl,coin_days_destroyed,active_addresses,fear_greed_value,fear_greed_category,lightning_nodes,lightning_capacity_usd
2021-05-28,35976.0,18720708,673496210613.8752,369696995700.34784,0.4510778384879432,5114812.268168054,971076.0,21.0,Extreme Fear,11554.0,50577863.31
2021-05-29,34684.0,18721433,649334201073.7727,369291233300.9666,0.43127709476832193,3030643.216700982,873485.0,18.0,Extreme Fear,11554.0,48503827.59
2021-05-30,35497.0,18722333,664586673845.8341,369648472806.0976,0.4437919275946151,21818882.764577877,997986.0,10.0,Extreme Fear,11554.0,49547288.3
2021-05-31,37441.0,18723214,701015885138.5077,369749708604.0905,0.47255159769876703,3632289.830296641,983731.0,18.0,Extreme Fear,11554.0,51474255.5
2021-06-01,36715.0,18724102,687455415759.8588,370065231326.21716,0.461688390486856,25118458.364796173,921568.0,20.0,Extreme Fear,11554.0,51313629.15
2021-06-02,37651.0,18725139,705020238420.4515,370077136503.5555,0.47508296026694585,8263087.529604262,1088204.0,23.0,Extreme Fear,11554.0,52714972.01
2021-06-03,39400.0,18726058,737806706671.8558,370537053663.8096,0.4977857339691976,17153925.002586015,1021654.0,24.0,Extreme Fear,11711.0,55035560.67
2021-06-04,36913.0,18726877,691265221589.2631,370002544736.1225,0.4647458989974023,4904358.334680277,921892.0,27.0,Fear,11711.0,52873734.51
2021-06-05,35636.0,18727696,667380176258.5851,369701867788.87616,0.4460400818893512,3217366.4038975853,779545.0,24.0,Extreme Fear,11711.0,52135081.21
2021-06-06,35814.0,18728633,670747281779.59,369551591101.6664,0.449044966501851,4717803.792895845,724487.0,17.0,Extreme Fear,11711.0,52092496.93
2021-06-07,33468.0,18729464,626837727758.088,368872242034.99506,0.4115347151259028,8254179.904286193,912797.0,15.0,Extreme Fear,11711.0,52637799.55
2021-06-08,33489.0,18730396,627262233150.0325,367922365850.5023,0.4134472850328606,11649661.18531445,1008747.0,13.0,Extreme Fear,11711.0,48264887.55
2021-06-09,37452.0,18731183,701520286126.2523,368780184181.6726,0.47431287237885605,7811619.21682415,820199.0,14.0,Extreme Fear,11711.0,51334737.29
2021-06-10,36692.0,18731921,687311646982.0745,368685689470.549,0.46358294510297365,10280304.653634464,945059.0,21.0,Extreme Fear,11880.0,54176716.44
2021-06-11,37273.0,18732577,698219353515.4525,368898123429.2938,0.4716586964083206,12712309.870641733,889352.0,21.0,Extreme Fear,11880.0,54439828.81
2021-06-12,35649.0,18733402,667827058413.4197,368675668399.5922,0.4479473933334357,2356216.793746379,1013404.0,28.0,Fear,11880.0,52400982.21
2021-06-13,39150.0,18734227,733444998598.113,369030108616.44763,0.49685373910545194,4393625.171438765,806068.0,23.0,Extreme Fear,11880.0,53261804.68
2021-06-14,40637.0,18735071,761337082054.4849,369768357514.533,0.5143171582859133,6479445.798163471,954988.0,28.0,Fear,11880.0,59881056.33
2021-06-15,40365.0,18735889,756274191574.0028,370103321223.3746,0.510622833164393,7424731.723355314,988537.0,38.0,Fear,11880.0,61274458.77
2021-06-16,38416.0,18736658,719787474663.6044,369995589239.3847,0.4859655075099721,4917435.462594675,956249.0,33.0,Fear,11880.0,60093931.29
2021-06-17,38193.0,18737471,715640231620.5758,369609756079.87695,0.4835257441537471,4867977.512122641,873122.0,26.0,Fear,12128.0,59937233.1
2021-06-18,35818.0,18738246,671166496838.7698,369266082916.03394,0.4498144876788442,4636366.54429061,824328.0,25.0,Extreme Fear,12128.0,58145545.08
2021-06-19,35455.0,18738889,664387337680.6953,369140395824.8682,0.44438977853867956,2326006.9958677515,699555.0,23.0,Extreme Fear,12128.0,56688154.15
2021-06-20,35781.0,18739546,670519697035.106,369121546575.42694,0.44949932387131486,3211880.2941391245,656232.0,21.0,Extreme Fear,12128.0,56411017.69
2021-06-21,32121.0,18740202,601954037916.7622,367991630024.61914,0.3886715482494948,7526577.586007452,827011.0,23.0,Extreme Fear,12128.0,52404398.85
2021-06-22,31890.0,18740771,597643188624.1239,367660664852.85187,0.3848157699257493,7618511.591509065,776294.0,10.0,Extreme Fear,12128.0,52121807.17
2021-06-23,33662.0,18741402,630873084053.3124,367619630647.32007,0.41728433192078596,13090396.09777714,855569.0,14.0,Extreme Fear,12128.0,54400616.45
2021-06-24,34765.0,18742058,651567665315.9154,367736346970.28174,0.43561295849145126,9508860.330317697,861032.0,22.0,Extreme Fear,12326.0,54650771.52
2021-06-25,31495.0,18742746,590302786686.3604,364172124448.3855,0.3830757152737661,20329741.85852965,867884.0,27.0,Fear,12326.0,54094094.88
2021-06-26,32598.0,18743302,610994168211.4634,363847674570.5094,0.40449894041446444,2654961.034051243,721267.0,20.0,Extreme Fear,12326.0,51600645.46
2021-06-27,34650.0,18743664,649467985145.7438,364207749902.1003,0.43922139623191697,4130752.653117264,507419.0,22.0,Extreme Fear,12326.0,54334716.19
2021-06-28,34574.0,18744214,648062482321.3259,364168529294.588,0.4380657124446467,4881933.927845416,789301.0,25.0,Extreme Fear,12326.0,56543095.2
2021-06-29,35847.0,18744777,671944031692.824,364291676002.43665,0.45785413840989236,3748912.777973477,802064.0,25.0,Extreme Fear,12326.0,59036799.18
2021-06-30,34996.0,18745327,656011474014.8037,364101147352.22595,0.4449774710129391,4327187.386401862,776819.0,28.0,Fear,12326.0,57547390.17
2021-07-01,33596.0,18745927,629788173401.8444,363661234760.1469,0.4225657925651325,6065643.981127628,832632.0,28.0,Fear,12502.0,55518239.29
2021-07-02,33826.0,18746489,634118763804.6876,362760578684.19324,0.42792959396494745,10053210.347340548,811147.0,21.0,Extreme Fear,12502.0,55257134.36
2021-07-03,34791.0,18747283,652236741813.0846,362839855346.25446,0.4436991477394635,2449583.764935691,1025372.0,24.0,Extreme Fear,12502.0,57277809.35
2021-07-04,35394.0,18748002,663566793228.2021,362963316835.5178,0.45301163268021777,3779707.0353768417,853740.0,27.0,Fear,12502.0,59062430.33
2021-07-05,33906.0,18748827,635697738263.2854,362867228549.22,0.42918275981197196,4972459.672348397,927307.0,29.0,Fear,12502.0,57399747.59
2021-07-06,34319.0,18749714,643471462048.6084,362840548022.89557,0.4361202175653187,4106681.992847023,844029.0,20.0,Extreme Fear,12502.0,57668446.41
2021-07-07,33883.0,18750483,635322633954.251,362823929073.7367,0.42891389400764945,6627842.825483737,817305.0,28.0,Fear,12502.0,59417805.34
2021-07-08,32934.0,18751352,617557036482.5736,362473907236.4284,0.41305193557347347,4613826.254516775,808253.0,20.0,Extreme Fear,12680.0,57077370.16
2021-07-09,33947.0,18752171,636579950463.6292,362613646033.88654,0.43037218534798266,6292969.963573877,850023.0,20.0,Extreme Fear,12680.0,58487249.37
2021-07-10,33749.0,18753177,632900980527.9749,362596198976.7338,0.4270885807851791,2207860.3215321973,708313.0,20.0,Extreme Fear,12680.0,59776048.3
2021-07-11,34300.0,18753958,643260778092.5039,362669951853.69135,0.43620073816852906,3085928.163301869,719771.0,20.0,Extreme Fear,12680.0,60511545.92
2021-07-12,33072.0,18754746,620256961199.2795,362781180696.1293,0.41511147251828595,13233387.219944077,827843.0,25.0,Extreme Fear,12680.0,60509200.02
2021-07-13,32789.0,18755596,614977238718.5527,362570975514.99194,0.4104318783074112,3962922.5032885736,819404.0,20.0,Extreme Fear,12680.0,59537275.41
2021-07-14,32874.0,18756658,616606393007.3754,362355751967.58685,0.41233863924071795,5295537.367135516,827353.0,21.0,Extreme Fear,12680.0,59425506.01
2021-07-15,31807.0,18757458,596618483939.8914,361887762969.4911,0.39343521410920473,6685722.381026372,838706.0,20.0,Extreme Fear,12920.0,58802858.88
2021-07-16,31439.0,18758396,589745213257.842,361557739782.19946,0.38692552028544724,5695982.30180757,772843.0,22.0,Extreme Fear,12920.0,59051438.47
2021-07-17,31612.0,18759289,593018668998.622,363030443903.8985,0.387826281224981,79380369.89331402,650785.0,15.0,Extreme Fear,12920.0,59033366.42
2021-07-18,31914.0,18760189,598712697116.7032,362913486183.1425,0.39384367839387563,3216574.595965479,645619.0,19.0,Extreme Fear,12920.0,59581047.72
2021-07-19,30982.0,18761252,581261118602.7903,362732870494.00244,0.3759553858239759,5828749.378148231,851081.0,24.0,Extreme Fear,12920.0,58902209.19
2021-07-20,29962.0,18762014,562147487286.9199,362554234446.325,0.35505495862640507,9411964.662774129,829637.0,19.0,Extreme Fear,12920.0,56417447.02
2021-07-21,32324.0,18762921,606492659857.6412,362733148807.42145,0.40191667135334525,5675170.6001535775,817021.0,10.0,Extreme Fear,12920.0,60330127.19
2021-07-22,32398.0,18763877,607912096602.4691,362948355680.4134,0.40295914868468957,5996213.337006309,808746.0,21.0,Extreme Fear,13279.0,62545738.08
2021-07-23,33500.0,18764721,628618155006.5271,362275104825.33374,0.4236960833217231,6072131.780966449,802628.0,23.0,Extreme Fear,13279.0,64026982.66
2021-07-24,34297.0,18765683,643606648541.869,362391185920.72437,0.43693685150434014,2034147.3481875532,726848.0,22.0,Extreme Fear,13279.0,67102921.02
2021-07-25,35492.0,18766639,666065579603.1093,362502849736.9066,0.4557550174670302,3000411.4527178584,655409.0,27.0,Fear,13279.0,68369777.87
2021-07-26,37064.0,18767577,695601484860.8036,364094082630.5525,0.4765766167054529,22964051.81126555,944619.0,26.0,Fear,13279.0,76749615.37
2021-07-27,39181.0,18768639,735374075806.7572,366942078893.4783,0.5010130340929996,22786421.394333985,920476.0,32.0,Fear,13279.0,76291993.69
2021-07-28,39980.0,18769621,750409449377.939,368708931151.3178,0.5086563322770474,34606851.895467035,864677.0,50.0,Neutral,13279.0,81192705.66
2021-07-29,40019.0,18770621,751181483598.6929,373090434670.0625,0.5033284994157546,148285879.16554326,890174.0,50.0,Neutral,13609.0,81858763.67
2021-07-30,42048.0,18771658,789310698498.9388,373810727522.80646,0.5264086395462572,5325265.53151798,856797.0,53.0,Neutral,13609.0,81940599.86
2021-07-31,41719.0,18772646,783176020350.1434,374057537870.28534,0.5223838215794054,3738218.017336384,739461.0,60.0,Greed,13609.0,87167623.77
2021-08-01,39981.0,18773608,750587643236.4839,374024371687.15924,0.5016912747532173,2628223.1720491154,687296.0,60.0,Greed,13609.0,87563700.92
2021-08-02,39279.0,18774502,737443675644.1643,374135756425.46924,0.4926585327365402,4367594.599750178,915849.0,48.0,Neutral,13609.0,84556783.65
2021-08-03,38226.0,18775558,717714500940.0599,373987126834.5297,0.4789193664825182,3776350.97683761,830519.0,48.0,Neutral,13609.0,82696942.75
2021-08-04,39741.0,18776408,746193251985.6909,374329251358.56915,0.49834811509961585,3475911.5659939693,852595.0,42.0,Fear,13609.0,83123102.84
2021-08-05,40801.0,18777408,766137046043.3601,374713606695.43097,0.5109052503979506,3549329.9277047217,853896.0,50.0,Neutral,13817.0,85563664.79
2021-08-06,42815.0,18778402,803997294259.1816,375453486048.78125,0.5330164806154837,7917352.298432656,905783.0,52.0,Neutral,13817.0,89491741.87
2021-08-07,44648.0,18779446,838464707015.8634,375950425198.75793,0.5516204533679375,3943439.679316934,747229.0,69.0,Greed,13817.0,95863866.28
2021-08-08,43642.0,18780433,819615680769.6226,376211361243.8598,0.5409905275475015,6101400.578055565,730494.0,74.0,Greed,13817.0,98044244.89
2021-08-09,46348.0,18781383,870479564542.3141,377314666396.70905,0.5665439123834046,5732720.024142263,929034.0,65.0,Greed,13817.0,101316776.9
2021-08-10,45531.0,18782414,855182128029.8228,377913003880.95215,0.558090620121363,4006769.634580674,895479.0,71.0,Greed,13817.0,101865121.6
2021-08-11,45655.0,18783333,857553092995.6492,378364811404.4622,0.5587855556759308,6120429.928646203,873969.0,70.0,Greed,13817.0,103690922.7
2021-08-12,44675.0,18784277,839187588152.8276,378641781058.46313,0.5487995933163072,4455449.701835005,849471.0,70.0,Greed,14152.0,101688943.2
2021-08-13,47699.0,18785164,896033575555.3198,379512138602.01733,0.5764532167594129,4788005.211572412,937232.0,70.0,Greed,14152.0,105680008.5
2021-08-14,47166.0,18786189,886069427869.6002,380410366236.3539,0.5706765697232277,14386510.804802185,728140.0,76.0,Extreme Greed,14152.0,107486556.5
2021-08-15,47025.0,18787327,883474066046.0094,380659739457.3039,0.5691330916356746,2480484.0482830047,766285.0,71.0,Greed,14152.0,105974396.3
2021-08-16,45928.0,18788333,862910583053.4263,381009085632.7358,0.5584605252093124,4737996.888368721,965998.0,72.0,Greed,14152.0,108279143.0
2021-08-17,44534.0,18789408,836767520141.7367,381173115436.12604,0.5444695136212259,5376472.813039715,969681.0,72.0,Greed,14152.0,106029378.5
2021-08-18,44789.0,18790252,841596610039.4543,381681017615.4914,0.5464798538131017,8872800.900336253,881951.0,73.0,Greed,14152.0,104136393.4
2021-08-19,46746.0,18791214,878414126805.7125,382348223367.53107,0.5647289681486432,5337360.075169198,895377.0,70.0,Greed,14585.0,103910956.2
2021-08-20,49168.0,18792214,923975617039.1321,383323350635.47766,0.5851369413147153,4802438.416878794,986387.0,70.0,Greed,14585.0,109421599.7
2021-08-21,48911.0,18793277,919197985774.3246,383827712325.64404,0.5824319479961536,6431020.599517375,804867.0,78.0,Extreme Greed,14585.0,113433909.3
2021-08-22,49362.0,18794302,927724349884.3564,384264347280.784,0.5857990066460111,4486776.023162859,723240.0,76.0,Extreme Greed,14585.0,113709962.9
2021-08-23,49420.0,18795533,928875267792.4648,385260760040.29126,0.5852395112684079,10945418.577244602,981745.0,79.0,Extreme Greed,14585.0,116421572.2
2021-08-24,47697.0,18796496,896536471856.9799,385415677846.19446,0.570105968976488,4061145.009145427,955195.0,79.0,Extreme Greed,14585.0,114735021.9
2021-08-25,49006.0,18797496,921190091179.8468,387289112102.0136,0.5795774229334367,30546867.22074141,869269.0,73.0,Greed,14585.0,113780646.3
2021-08-26,47152.0,18798408,886382559712.4707,387770266270.11664,0.5625249368670977,12613395.020039467,846598.0,75.0,Greed,14991.0,111495783.3
2021-08-27,49088.0,18799321,922821071455.5344,388325273374.2642,0.579197652301359,3965047.8428683127,864268.0,71.0,Greed,14991.0,112584041.0
2021-08-28,49040.0,18800202,921961920545.3759,388633314256.49774,0.5784714036490723,3867966.696542111,756327.0,78.0,Extreme Greed,14991.0,116269909.6
2021-08-29,48892.0,18801177,919227160305.7201,388864663589.67847,0.576965650731699,3100110.746283571,683619.0,72.0,Greed,14991.0,115689609.9
2021-08-30,47078.0,18802021,885161546755.1428,389084903645.4652,0.560436278471668,7026701.808023994,919072.0,73.0,Greed,14991.0,114427005.7
2021-08-31,47063.0,18802921,884921873139.4683,389518326589.9077,0.5598274396721601,8057407.72542588,935955.0,73.0,Greed,14991.0,111290031.5
2021-09-01,48872.0,18803777,918978203959.8207,390260205223.37,0.5753324686681766,6723724.349756049,970432.0,71.0,Greed,14991.0,111927254.2
2021-09-02,49300.0,18804708,927072131267.0684,390991009844.4104,0.5782517922202811,5690230.376398592,1027555.0,74.0,Greed,15274.0,116936997.8
2021-09-03,49990.0,18805633,940093620913.0983,391568069802.4407,0.5834797076677143,5985441.67337618,1032028.0,74.0,Greed,15274.0,117836161.8
2021-09-04,49921.0,18806602,938844393167.2452,391986758732.2984,0.582479523140242,3898650.040669074,799676.0,72.0,Greed,15274.0,118303198.1
2021-09-05,51781.0,18807627,973877748960.8912,392411791809.09424,0.5970625756386877,3146427.749672026,741843.0,73.0,Greed,15274.0,118739609.2
2021-09-06,52774.0,18808702,992610454914.7974,393124534613.13837,0.6039488273908187,5408767.077972816,975521.0,79.0,Extreme Greed,15274.0,122896032.5
2021-09-07,47056.0,18809658,885107292492.1534,392566231910.86694,0.5564761072010408,6410909.517707887,942065.0,79.0,Extreme Greed,15274.0,121992768.6
2021-09-08,46215.0,18810546,869329385468.3329,392623538787.51965,0.5483604427152753,5403297.827831524,913339.0,47.0,Neutral,15274.0,111698492.0
2021-09-09,46569.0,18811402,876028193474.5026,393340435296.54266,0.5509956891495968,13669472.572838848,942426.0,45.0,Fear,15458.0,112037609.9
2021-09-10,44982.0,18812252,846212732732.3837,393213469137.47034,0.53532551103574,11184689.682677094,909854.0,46.0,Fear,15458.0,112327341.7
2021-09-11,45262.0,18813177,851522030724.9756,393302719229.8169,0.5381179757675045,3759282.407346333,858711.0,31.0,Fear,15458.0,111430469.1
2021-09-12,46292.0,18814096,870942134113.7957,393561247586.4077,0.5481200964207965,3436864.658517876,714327.0,32.0,Fear,15458.0,113317197.9
2021-09-13,45042.0,18815089,847469274545.0819,393495788292.32764,0.5356813513934714,4284439.082320294,929205.0,44.0,Fear,15458.0,110776685.0
2021-09-14,47158.0,18816139,887331520451.2405,394195960112.04297,0.555751203437944,12337915.706226462,952670.0,30.0,Fear,15458.0,114209149.3
2021-09-15,48185.0,18817027,906698460208.1757,395127867877.5222,0.5642124860487776,10758407.776410185,984065.0,49.0,Neutral,15458.0,118872088.9
2021-09-16,47873.0,18817877,900868239742.1448,395655335925.53503,0.5608066546570858,11973234.31004426,1039227.0,53.0,Neutral,15774.0,120202401.6
2021-09-17,47464.0,18818796,893215335478.5016,395864317375.2159,0.5568097617097576,4929266.718381471,951976.0,48.0,Neutral,15774.0,127220026.8
2021-09-18,48373.0,18819764,910368482427.1302,396193280849.6157,0.5647989923889651,3694717.343733286,834526.0,50.0,Neutral,15774.0,123976564.5
2021-09-19,47154.0,18820764,887474343142.0607,396330940455.499,0.5534170159192341,4092124.8123209495,727219.0,53.0,Neutral,15774.0,123009299.8
2021-09-20,43017.0,18821789,809656931610.2657,395453839120.3401,0.5115785171704123,6207912.40836612,1021824.0,50.0,Neutral,15774.0,114118765.5
2021-09-21,40489.0,18822558,762106572927.3292,394671873287.8544,0.48213033805511035,3499191.273286387,856395.0,27.0,Fear,15774.0,111060887.8
2021-09-22,43602.0,18823396,820737714352.8237,395218783063.9073,0.5184590933833848,7064879.941721727,916099.0,21.0,Extreme Fear,15774.0,117060729.4
2021-09-23,45043.0,18824427,847908678647.377,395568818905.1532,0.5334770962172686,4802668.616491495,915781.0,27.0,Fear,15929.0,122620662.3
2021-09-24,42872.0,18825352,807080503589.995,395296063277.06805,0.5102148279895974,4698583.129676186,979201.0,33.0,Fear,15929.0,122943456.4
2021-09-25,42778.0,18826252,805349420674.2677,395319524441.13885,0.5091329126304418,1667892.2049463713,720157.0,28.0,Fear,15929.0,123409107.5
2021-09-26,43323.0,18827121,815647365031.2769,398048603987.41833,0.511984441987188,69963356.74164735,720222.0,27.0,Fear,15929.0,125592782.9
2021-09-27,41949.0,18828089,789819538809.2368,398078916189.22894,0.49598750520987556,8913089.504522009,894903.0,26.0,Fear,15929.0,127156096.9
2021-09-28,41003.0,18829039,772047118713.1942,397768726061.61255,0.4847869820114197,5913975.779940824,943302.0,25.0,Extreme Fear,15929.0,123462641.7
2021-09-29,41656.0,18829852,784376327199.3103,397808497883.2413,0.4928346457067948,6150727.743132276,842156.0,24.0,Extreme Fear,15929.0,124316933.3
2021-09-30,44005.0,18830921,828654680583.947,398428861458.19446,0.5191858915496326,10219022.228217725,1085666.0,20.0,Extreme Fear,16042.0,128604833.9
2021-10-01,48214.0,18831796,907956214512.2299,399774825036.09827,0.5596981234928115,6498510.719029888,962874.0,27.0,Fear,16042.0,140396522.3
2021-10-02,47886.0,18832971,901835651459.4794,400383492464.64594,0.5560349695460718,4406417.633369282,978461.0,54.0,Neutral,16042.0,142274900.2
2021-10-03,48192.0,18833908,907643720599.2405,400686289807.4051,0.5585423214927706,3743987.959351323,815756.0,49.0,Neutral,16042.0,143789698.1
2021-10-04,49290.0,18834883,928371409931.6185,401489343786.0075,0.5675337052704152,6954809.863494632,1040922.0,54.0,Neutral,16042.0,143770436.7
2021-10-05,51627.0,18835908,972441450451.2157,402764106007.72473,0.5858217419456554,8523985.820269598,1058304.0,59.0,Greed,16042.0,150437517.4
2021-10-06,55348.0,18836727,1042575182322.0526,405757570683.07715,0.6108121720494415,10874886.520283807,902218.0,68.0,Greed,16042.0,157046578.6
2021-10-07,53892.0,18837608,1015196399705.575,407125636572.0624,0.5989685969235745,9894712.497136684,1147003.0,76.0,Extreme Greed,16189.0,162732267.2
2021-10-08,53967.0,18838358,1016649695596.4478,407807674922.4061,0.5988710008090312,6383357.181851404,986355.0,74.0,Greed,16189.0,163362906.6
2021-10-09,55044.0,18839296,1036990211499.3815,408418727197.36847,0.60614987232441,4795638.040993291,1017910.0,72.0,Greed,16189.0,165385143.8
2021-10-10,54853.0,18840289,1033446416123.542,409053368263.6397,0.6041852176545359,11448466.24024535,803883.0,71.0,Greed,16189.0,166492022.1
2021-10-11,57586.0,18841202,1084989475358.1976,410284782087.9865,0.6218536756289407,7585503.575745786,1017931.0,71.0,Greed,16189.0,171691103.2
2021-10-12,56296.0,18842039,1060731472297.6852,411404344410.6031,0.6121503366733838,18863505.721679803,962448.0,78.0,Extreme Greed,16189.0,172794903.0
2021-10-13,57562.0,18843096,1084646294540.6184,412554317414.4318,0.61964161082654,6641213.779194521,1004822.0,70.0,Greed,16189.0,171809809.5
2021-10-14,57450.0,18843952,1082585059346.0817,413738282105.01733,0.6178237649474588,7708047.096383898,1002356.0,70.0,Greed,16455.0,177602178.4
2021-10-15,61741.0,18844833,1163498867900.052,416089956395.64624,0.6423804372524842,9304699.987421377,1032014.0,71.0,Greed,16455.0,184323550.6
2021-10-16,61006.0,18845664,1149698626481.9983,416948253455.33405,0.6373412615694184,10310995.095747069,955334.0,78.0,Extreme Greed,16455.0,189623479.5
2021-10-17,61584.0,18846664,1160653004733.4915,417564007736.70624,0.6402335529794393,4088351.107984111,839443.0,79.0,Extreme Greed,16455.0,189013940.3
2021-10-18,62368.0,18847589,1175486480332.7488,419176394301.8639,0.6434017733804933,13222823.340212643,992177.0,78.0,Extreme Greed,16455.0,192203939.3
2021-10-19,64637.0,18848558,1218314278671.2878,422607160938.0276,0.6531213921263983,28692841.52161937,1087443.0,75.0,Greed,16455.0,193919390.6
2021-10-20,66103.0,18849489,1246007823916.9653,425408861658.52625,0.6585825116882447,15643136.785852283,981559.0,82.0,Extreme Greed,16455.0,199967643.1
2021-10-21,62720.0,18850414,1182298015940.5786,426713712871.91516,0.6390810885930122,12698333.204972217,1143093.0,84.0,Extreme Greed,17538.0,201946202.9
2021-10-22,61001.0,18851402,1149954391395.5234,426965715272.95996,0.6287107397756732,14081903.085406993,984230.0,75.0,Greed,17538.0,196287182.8
2021-10-23,61602.0,18852308,1161339910987.301,427426602874.99274,0.6319539190626624,5093867.376874637,824852.0,74.0,Greed,17538.0,191790420.2
2021-10-24,61173.0,18853264,1153310767302.7585,428445629033.1417,0.628508081967235,16972908.5042604,753932.0,73.0,Greed,17538.0,191315319.1
2021-10-25,63182.0,18854402,1191258845800.8552,430341430280.4345,0.6387506948658784,13753108.919386515,1076612.0,72.0,Greed,17538.0,197901066.4
2021-10-26,60729.0,18855339,1145065930408.7915,430910561946.0673,0.6236805667668138,9604802.499979207,1000999.0,76.0,Extreme Greed,17538.0,197901066.4
2021-10-27,58624.0,18856321,1105432964940.3774,430879432343.88794,0.6102165884232267,5712198.457841872,977381.0,73.0,Greed,17538.0,186560162.0
2021-10-28,60765.0,18857277,1145862454828.9104,431992239254.8339,0.6229981727437478,7345794.342829013,1056341.0,66.0,Greed,17714.0,193877674.7
2021-10-29,62376.0,18858346,1176308192901.1086,433304369430.2816,0.6316404390913656,8042802.385393707,1018114.0,70.0,Greed,17714.0,197026175.8
2021-10-30,61893.0,18859314,1167259570605.1377,433747348449.5362,0.6284054040999036,4541409.347595799,912641.0,73.0,Greed,17714.0,195206882.7
2021-10-31,61412.0,18860183,1158241591863.7566,434674937925.36426,0.6247113374456554,18856028.1406914,883834.0,74.0,Greed,17714.0,193462756.4
2021-11-01,61051.0,18861108,1151489537779.022,436719251983.38104,0.6207353713124311,32395290.32217466,1080241.0,74.0,Greed,17714.0,192728777.5
2021-11-02,63283.0,18862096,1193650024013.8972,439371425239.8133,0.631909339923326,19333372.545142114,1039530.0,73.0,Greed,17714.0,198816572.2
2021-11-03,63055.0,18863102,1189412915209.3938,441166886974.6355,0.6290885349122269,16979230.599839587,1058657.0,76.0,Extreme Greed,17714.0,199002854.5
2021-11-04,61649.0,18863996,1162946492176.4148,441429610874.5634,0.6204213918316714,5841504.230998774,1017736.0,73.0,Greed,17832.0,197044061.6
2021-11-05,61247.0,18864964,1155422498797.5864,442487808993.61035,0.6170337608501703,16991613.90456293,1050274.0,73.0,Greed,17832.0,196527810.0
2021-11-06,61673.0,18865927,1163518334062.744,443083975434.0249,0.6191860820216941,5603640.608634697,834639.0,71.0,Greed,17832.0,195596648.5
2021-11-07,63433.0,18866883,1196783023908.1428,443588732165.67914,0.6293490772311238,3104035.7363508423,843881.0,73.0,Greed,17832.0,199125513.5
2021-11-08,67492.0,18867727,1273420650592.18,446488333801.0511,0.6493787550928908,16811375.153617393,998089.0,75.0,Greed,17832.0,211168854.9
2021-11-09,67087.0,18868677,1265842953687.7168,448161283591.4523,0.6459582270566452,12171427.976826044,1195964.0,84.0,Extreme Greed,17832.0,216470149.7
2021-11-10,65061.0,18869608,1227675601544.3557,449181647474.6335,0.6341202456825036,23032413.723801296,1039081.0,75.0,Greed,17832.0,214605661.2
